live_url,live_path,demo_path,section,slug,title,in_sitemap,in_scrape,action,note
https://zorgtech.com/blog/news/istoriya-kompanii-zorgtech/,/blog/news/istoriya-kompanii-zorgtech/,,blog,istoriya-kompanii-zorgtech,История компании Zorgtech,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/my-otkryli-svarochnyy-post/,/blog/news/my-otkryli-svarochnyy-post/,,blog,my-otkryli-svarochnyy-post,Мы открыли сварочный пост,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/telemeditsina-dlya-vsekh/,/blog/news/telemeditsina-dlya-vsekh/,,blog,telemeditsina-dlya-vsekh,Телемедицина для всех,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/detskie-sensornye-stoliki-eco/,/blog/news/detskie-sensornye-stoliki-eco/,,blog,detskie-sensornye-stoliki-eco,Детские сенсорные столики Eco,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/yubiley-oiyai/,/blog/news/yubiley-oiyai/,,blog,yubiley-oiyai,Юбилей ОИЯИ,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/sensornye-kioski-stali-chastyu-ekspozitsii-muzeya-zapovednika-stalingradskaya-bitva/,/blog/news/sensornye-kioski-stali-chastyu-ekspozitsii-muzeya-zapovednika-stalingradskaya-bitva/,,blog,sensornye-kioski-stali-chastyu-ekspozitsii-muzeya-zapovednika-stalingradskaya-bitva,Сенсорные киоски стали частью экспозиции музея-заповедника «Сталинградская битва»,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/goryachaya-liniya-kachestva/,/blog/news/goryachaya-liniya-kachestva/,,blog,goryachaya-liniya-kachestva,Горячая линия качества,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/diamant-55-dvustoronniy-eshche-bolshe-vozmozhnostey/,/blog/news/diamant-55-dvustoronniy-eshche-bolshe-vozmozhnostey/,,blog,diamant-55-dvustoronniy-eshche-bolshe-vozmozhnostey,Диамант 55 двусторонний - еще больше возможностей!,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vystavka-sport-2014/,/blog/news/vystavka-sport-2014/,,blog,vystavka-sport-2014,Выставка - Спорт 2014,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zorgtech-etarget-digital-october-/,/blog/news/zorgtech-etarget-digital-october-/,,blog,zorgtech-etarget-digital-october-,Zorgtech + Etarget + Digital October,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zorgtech-slon-ru-rif-kib/,/blog/news/zorgtech-slon-ru-rif-kib/,,blog,zorgtech-slon-ru-rif-kib,Zorgtech+Slon.ru+РИФ/КИБ,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/snizhenie-tsen/,/blog/news/snizhenie-tsen/,,blog,snizhenie-tsen,Снижение цен,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/distantsionnoe-bankovskoe-obsluzhivanie-mif-ili-realnost/,/blog/news/distantsionnoe-bankovskoe-obsluzhivanie-mif-ili-realnost/,,blog,distantsionnoe-bankovskoe-obsluzhivanie-mif-ili-realnost,Дистанционное банковское обслуживание – миф или реальность,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/my-sovershenstvuemsya-v-zakaznykh-razrabotkakh/,/blog/news/my-sovershenstvuemsya-v-zakaznykh-razrabotkakh/,,blog,my-sovershenstvuemsya-v-zakaznykh-razrabotkakh,Мы совершенствуемся в заказных разработках,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/proekt-s-kompaniey-dochki-synochki-prodolzhaetsya/,/blog/news/proekt-s-kompaniey-dochki-synochki-prodolzhaetsya/,,blog,proekt-s-kompaniey-dochki-synochki-prodolzhaetsya,Проект с компанией Дочки-Сыночки продолжается,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/my-zapustili-novyy-sayt-kompanii-zorgtech/,/blog/news/my-zapustili-novyy-sayt-kompanii-zorgtech/,,blog,my-zapustili-novyy-sayt-kompanii-zorgtech,Мы запустили новый сайт компании Zorgtech,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/partnerstvo-intel-i-zorgtech-/,/blog/news/partnerstvo-intel-i-zorgtech-/,,blog,partnerstvo-intel-i-zorgtech-,Партнерство Intel и Zorgtech,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/72-godovshchina-pobedy-v-stalingradskoy-bitve/,/blog/news/72-godovshchina-pobedy-v-stalingradskoy-bitve/,,blog,72-godovshchina-pobedy-v-stalingradskoy-bitve,72 годовщина победы в Сталинградской битве,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/interaktivnaya-stena-dlya-kompanii-gazprom/,/blog/news/interaktivnaya-stena-dlya-kompanii-gazprom/,,blog,interaktivnaya-stena-dlya-kompanii-gazprom,Интерактивная стена для компании «Газпром»,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/novyy-sensornyy-kiosk/,/blog/news/novyy-sensornyy-kiosk/,,blog,novyy-sensornyy-kiosk,Новый сенсорный киоск,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/navigatsionnye-sensornye-kioski-dlya-trk-columbus/,/blog/news/navigatsionnye-sensornye-kioski-dlya-trk-columbus/,,blog,navigatsionnye-sensornye-kioski-dlya-trk-columbus,Навигационные сенсорные киоски для ТРК «Columbus»,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zorgtech-uchastvuet-v-otkrytii-tsentralnogo-detskogo-magazin-tsdm-v-moskve/,/blog/news/zorgtech-uchastvuet-v-otkrytii-tsentralnogo-detskogo-magazin-tsdm-v-moskve/,,blog,zorgtech-uchastvuet-v-otkrytii-tsentralnogo-detskogo-magazin-tsdm-v-moskve,Zorgtech участвует в открытии Центрального детского магазин (ЦДМ) в Москве,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zorgtech-tekhnicheskiy-sponsor-plas-foruma-2015/,/blog/news/zorgtech-tekhnicheskiy-sponsor-plas-foruma-2015/,,blog,zorgtech-tekhnicheskiy-sponsor-plas-foruma-2015,ZORGTECH - технический спонсор ПЛАС-Форума 2015,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zorgtech-na-vystavke-gaz-neft-tekhnologii/,/blog/news/zorgtech-na-vystavke-gaz-neft-tekhnologii/,,blog,zorgtech-na-vystavke-gaz-neft-tekhnologii,"Zorgtech на выставке ""Газ. Нефть. Технологии""",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zorgtech-uchastvuet-v-meropriyatiyakh-posvyashchennykh-175-letnemu-yubileyu-petra-chaykovskogo-v-gor/,/blog/news/zorgtech-uchastvuet-v-meropriyatiyakh-posvyashchennykh-175-letnemu-yubileyu-petra-chaykovskogo-v-gor/,,blog,zorgtech-uchastvuet-v-meropriyatiyakh-posvyashchennykh-175-letnemu-yubileyu-petra-chaykovskogo-v-gor,"Zorgtech участвует в мероприятиях, посвященных 175-летнему юбилею Петра Чайковского в городе Клин",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/novaya-razrabotka-kompanii-zorgtech/,/blog/news/novaya-razrabotka-kompanii-zorgtech/,,blog,novaya-razrabotka-kompanii-zorgtech,Новая разработка компании Zorgtech,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zorgtech-na-konferentsii-vstraivaemye-tekhnologii-2015/,/blog/news/zorgtech-na-konferentsii-vstraivaemye-tekhnologii-2015/,,blog,zorgtech-na-konferentsii-vstraivaemye-tekhnologii-2015,"Zorgtech на конференции ""Встраиваемые технологии 2015""",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vystavka-intermuzey-2015/,/blog/news/vystavka-intermuzey-2015/,,blog,vystavka-intermuzey-2015,"Выставка ""Интермузей 2015""",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/novosti-iz-minska/,/blog/news/novosti-iz-minska/,,blog,novosti-iz-minska,Новости из Минска,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vystavka-v-minske/,/blog/news/vystavka-v-minske/,,blog,vystavka-v-minske,Выставка в Минске,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/prazdnik-k-nam-prikhodit-/,/blog/news/prazdnik-k-nam-prikhodit-/,,blog,prazdnik-k-nam-prikhodit-,Праздник к нам приходит! :),yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/kompaniya-zorgtech-rasshiryaetsya/,/blog/news/kompaniya-zorgtech-rasshiryaetsya/,,blog,kompaniya-zorgtech-rasshiryaetsya,Компания Zorgtech расширяется!,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/dizayn-i-reklama-snova-na-stsene/,/blog/news/dizayn-i-reklama-snova-na-stsene/,,blog,dizayn-i-reklama-snova-na-stsene,«Дизайн и реклама» - снова на сцене.,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/konferentsiya-windows-embedded-day-vstraivaemye-tekhnologii-/,/blog/news/konferentsiya-windows-embedded-day-vstraivaemye-tekhnologii-/,,blog,konferentsiya-windows-embedded-day-vstraivaemye-tekhnologii-,Конференция «Windows Embedded Day» - «Встраиваемые технологии».,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/sensornye-kioski-dlya-elektronnoy-priemnoy-prezidenta-rossiyskoy-federatsii/,/blog/news/sensornye-kioski-dlya-elektronnoy-priemnoy-prezidenta-rossiyskoy-federatsii/,,blog,sensornye-kioski-dlya-elektronnoy-priemnoy-prezidenta-rossiyskoy-federatsii,Сенсорные киоски для электронной приемной президента Российской Федерации,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/sensornye-kioski-diamant-n-multitouch-v-tsarskom-sele/,/blog/news/sensornye-kioski-diamant-n-multitouch-v-tsarskom-sele/,,blog,sensornye-kioski-diamant-n-multitouch-v-tsarskom-sele,Сенсорные киоски Diamant N Multitouch в Царском Селе,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vystavka-moya-istoriya-ryurikovichi/,/blog/news/vystavka-moya-istoriya-ryurikovichi/,,blog,vystavka-moya-istoriya-ryurikovichi,Выставка - Моя история. Рюриковичи,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zavershilsya-moskovskiy-salon-obrazovaniya/,/blog/news/zavershilsya-moskovskiy-salon-obrazovaniya/,,blog,zavershilsya-moskovskiy-salon-obrazovaniya,"Завершился ""Московский салон образования""",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/novoe-predstavitelstvo-zorgtech/,/blog/news/novoe-predstavitelstvo-zorgtech/,,blog,novoe-predstavitelstvo-zorgtech,Новое представительство Zorgtech,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/russkaya-pravoslavnaya-tserkov-v-chisle-nashikh-klientov/,/blog/news/russkaya-pravoslavnaya-tserkov-v-chisle-nashikh-klientov/,,blog,russkaya-pravoslavnaya-tserkov-v-chisle-nashikh-klientov,Русская православная церковь в числе наших клиентов,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vystavka-reklama-2013/,/blog/news/vystavka-reklama-2013/,,blog,vystavka-reklama-2013,Выставка - Реклама 2013,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/kioski-diamant-na-vystavke-pravoslavnaya-rus-romanovy/,/blog/news/kioski-diamant-na-vystavke-pravoslavnaya-rus-romanovy/,,blog,kioski-diamant-na-vystavke-pravoslavnaya-rus-romanovy,"Киоски Diamant на выставке ""Православная Русь. Романовы""",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vystavka-romanovy-prodlenie/,/blog/news/vystavka-romanovy-prodlenie/,,blog,vystavka-romanovy-prodlenie,Выставка - Романовы. Продление,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/bal-okonchen-gasnet-svet/,/blog/news/bal-okonchen-gasnet-svet/,,blog,bal-okonchen-gasnet-svet,Бал окончен. Гаснет свет,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/sensornyy-kiosk-dlya-fitnes-industrii/,/blog/news/sensornyy-kiosk-dlya-fitnes-industrii/,,blog,sensornyy-kiosk-dlya-fitnes-industrii,Сенсорный киоск для фитнес-индустрии,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/proekt-umnyy-gorod-s-zorgtech/,/blog/news/proekt-umnyy-gorod-s-zorgtech/,,blog,proekt-umnyy-gorod-s-zorgtech,Проект Умный город с Zorgtech,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zorgtech-uchastvuet-v-sozdanii-promyshlennogo-klastera-bezopasnost-v-dubne/,/blog/news/zorgtech-uchastvuet-v-sozdanii-promyshlennogo-klastera-bezopasnost-v-dubne/,,blog,zorgtech-uchastvuet-v-sozdanii-promyshlennogo-klastera-bezopasnost-v-dubne,"Zorgtech участвует в создании Промышленного кластера ""Безопасность"" в Дубне.",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zorgtech-vystupila-tekhnologicheskim-partnerom-na-meropriyatii-video-konferentsiya-2018/,/blog/news/zorgtech-vystupila-tekhnologicheskim-partnerom-na-meropriyatii-video-konferentsiya-2018/,,blog,zorgtech-vystupila-tekhnologicheskim-partnerom-na-meropriyatii-video-konferentsiya-2018,Zorgtech выступила технологическим партнером на мероприятии Видео+Конференция 2018,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/kak-uvelichit-prodazhi-v-fitnes-tsentrakh/,/blog/news/kak-uvelichit-prodazhi-v-fitnes-tsentrakh/,,blog,kak-uvelichit-prodazhi-v-fitnes-tsentrakh,Как увеличить продажи в фитнес центрах,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/kuda-poyti-v-vykhodnye-tri-vpechatlyayushchikh-interaktivnykh-muzeya-moskvy/,/blog/news/kuda-poyti-v-vykhodnye-tri-vpechatlyayushchikh-interaktivnykh-muzeya-moskvy/,,blog,kuda-poyti-v-vykhodnye-tri-vpechatlyayushchikh-interaktivnykh-muzeya-moskvy,Куда пойти в выходные? Три впечатляющих интерактивных музея Москвы,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/v-tulu-so-svoim-sensornym-kioskom/,/blog/news/v-tulu-so-svoim-sensornym-kioskom/,,blog,v-tulu-so-svoim-sensornym-kioskom,В Тулу со своим… сенсорным киоском,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/interaktivnoe-oborudovanie-zorgtech-na-festivale-zodchestvo/,/blog/news/interaktivnoe-oborudovanie-zorgtech-na-festivale-zodchestvo/,,blog,interaktivnoe-oborudovanie-zorgtech-na-festivale-zodchestvo,"Интерактивное оборудование Zorgtech на фестивале ""Зодчество""",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/3-prichiny-pochemu-sensornye-kioski-delayut-revolyutsiyu-v-prodazhakh-avtomobiley-/,/blog/news/3-prichiny-pochemu-sensornye-kioski-delayut-revolyutsiyu-v-prodazhakh-avtomobiley-/,,blog,3-prichiny-pochemu-sensornye-kioski-delayut-revolyutsiyu-v-prodazhakh-avtomobiley-,"3 причины, почему сенсорные киоски делают революцию в продажах автомобилей",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/onlayn-portal-mezhdu-moskvoy-i-tuloy/,/blog/news/onlayn-portal-mezhdu-moskvoy-i-tuloy/,,blog,onlayn-portal-mezhdu-moskvoy-i-tuloy,Онлайн-портал между Москвой и Тулой,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/proekt-tula-moskva-v-programme-vecherniy-urgant/,/blog/news/proekt-tula-moskva-v-programme-vecherniy-urgant/,,blog,proekt-tula-moskva-v-programme-vecherniy-urgant,Проект Тула-Москва в программе Вечерний Ургант,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/tekhnologii-i-trendy-budushchego-terminaly-zaryadnykh-stantsiy-dlya-elektromobiley/,/blog/news/tekhnologii-i-trendy-budushchego-terminaly-zaryadnykh-stantsiy-dlya-elektromobiley/,,blog,tekhnologii-i-trendy-budushchego-terminaly-zaryadnykh-stantsiy-dlya-elektromobiley,Технологии и тренды будущего: терминалы зарядных станций для электромобилей,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/a-vot-u-nikh-turizm-v-indii-i-sensornye-kioski/,/blog/news/a-vot-u-nikh-turizm-v-indii-i-sensornye-kioski/,,blog,a-vot-u-nikh-turizm-v-indii-i-sensornye-kioski,"""А вот у них..."" Туризм в Индии и сенсорные киоски",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/priklyucheniya-kioskov-diamant-v-kazakhstane-chast-1/,/blog/news/priklyucheniya-kioskov-diamant-v-kazakhstane-chast-1/,,blog,priklyucheniya-kioskov-diamant-v-kazakhstane-chast-1,Приключения киосков Diamant в Казахстане. Часть 1.,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/testy-novoy-operatsionnoy-sistemy/,/blog/news/testy-novoy-operatsionnoy-sistemy/,,blog,testy-novoy-operatsionnoy-sistemy,Тесты новой операционной системы,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vystavka-integrated-systems-russia-zakhodite/,/blog/news/vystavka-integrated-systems-russia-zakhodite/,,blog,vystavka-integrated-systems-russia-zakhodite,Выставка Integrated Systems Russia. Заходите!,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/testiruem-novuyu-programmu/,/blog/news/testiruem-novuyu-programmu/,,blog,testiruem-novuyu-programmu,Тестируем новую программу,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/nachinaem-pokoryat-ulitsu/,/blog/news/nachinaem-pokoryat-ulitsu/,,blog,nachinaem-pokoryat-ulitsu,Начинаем покорять улицу,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vystavka-reklama-2013-khorosho-prostavilis/,/blog/news/vystavka-reklama-2013-khorosho-prostavilis/,,blog,vystavka-reklama-2013-khorosho-prostavilis,"Выставка ""Реклама 2013"". Хорошо проставились",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/sensornye-kioski-diamant-pokoryayut-kazakhstan/,/blog/news/sensornye-kioski-diamant-pokoryayut-kazakhstan/,,blog,sensornye-kioski-diamant-pokoryayut-kazakhstan,Сенсорные киоски Diamant покоряют Казахстан,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zhdem-vas-na-vystavke-reklama-2013-/,/blog/news/zhdem-vas-na-vystavke-reklama-2013-/,,blog,zhdem-vas-na-vystavke-reklama-2013-,"Ждем Вас на выставке ""Реклама-2013""!",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/sensornyy-kiosk-diamant-55-dvustoronniy-ambitsiozno/,/blog/news/sensornyy-kiosk-diamant-55-dvustoronniy-ambitsiozno/,,blog,sensornyy-kiosk-diamant-55-dvustoronniy-ambitsiozno,Сенсорный киоск Diamant 55” двусторонний. Амбициозно!,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/informatsionnye-kioski-zorgtech-otlichnoe-reshenie-dlya-navigatsii/,/blog/news/informatsionnye-kioski-zorgtech-otlichnoe-reshenie-dlya-navigatsii/,,blog,informatsionnye-kioski-zorgtech-otlichnoe-reshenie-dlya-navigatsii,Информационные киоски Zorgtech - отличное решение для навигации,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/infokioski-bibliotechnogo-fonda/,/blog/news/infokioski-bibliotechnogo-fonda/,,blog,infokioski-bibliotechnogo-fonda,Инфокиоски библиотечного фонда,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/s-nastupayushchim-novym-godom-i-rozhdestvom/,/blog/news/s-nastupayushchim-novym-godom-i-rozhdestvom/,,blog,s-nastupayushchim-novym-godom-i-rozhdestvom,С наступающим Новым Годом и Рождеством!,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vnimanie-aktsiya/,/blog/news/vnimanie-aktsiya/,,blog,vnimanie-aktsiya,Внимание! Акция!,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/my-zapuskaem-novuyu-model/,/blog/news/my-zapuskaem-novuyu-model/,,blog,my-zapuskaem-novuyu-model,Мы запускаем новую модель!,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vystavka-integrated-systems-russia/,/blog/news/vystavka-integrated-systems-russia/,,blog,vystavka-integrated-systems-russia,Выставка Integrated Systems Russia,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/sensornye-stoly-vstrechayte/,/blog/news/sensornye-stoly-vstrechayte/,,blog,sensornye-stoly-vstrechayte,Сенсорные столы - встречайте!,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/sensornye-kioski-diamant-na-vystavke-sport-ne-upustite-shans-uvidet/,/blog/news/sensornye-kioski-diamant-na-vystavke-sport-ne-upustite-shans-uvidet/,,blog,sensornye-kioski-diamant-na-vystavke-sport-ne-upustite-shans-uvidet,"Сенсорные киоски Diamant на выставке ""Спорт"": не упустите шанс увидеть!",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vystavka-dizayn-i-reklama/,/blog/news/vystavka-dizayn-i-reklama/,,blog,vystavka-dizayn-i-reklama,"Выставка ""Дизайн и реклама""",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/kioski-zorgtech-na-vystake-mips/,/blog/news/kioski-zorgtech-na-vystake-mips/,,blog,kioski-zorgtech-na-vystake-mips,Киоски Zorgtech на выстаке MIPS,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/testy-novoy-kompyuternoy-platformy/,/blog/news/testy-novoy-kompyuternoy-platformy/,,blog,testy-novoy-kompyuternoy-platformy,Тесты новой компьютерной платформы,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/zorgtech-na-plas-forume/,/blog/news/zorgtech-na-plas-forume/,,blog,zorgtech-na-plas-forume,Zorgtech на ПЛАС-Форуме,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/mezhdunarodnyy-salon-obrazovaniya/,/blog/news/mezhdunarodnyy-salon-obrazovaniya/,,blog,mezhdunarodnyy-salon-obrazovaniya,Международный салон образования,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/turisticheskaya-vystavka-innovatsii-i-tekhnologii/,/blog/news/turisticheskaya-vystavka-innovatsii-i-tekhnologii/,,blog,turisticheskaya-vystavka-innovatsii-i-tekhnologii,Туристическая выставка. Инновации и технологии.,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/vystavka-travel-winter-it-world/,/blog/news/vystavka-travel-winter-it-world/,,blog,vystavka-travel-winter-it-world,Выставка Travel Winter IT World,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
